rs_type,rs_ref,rs_text,citation_tree,citable_unit_cite_type,citable_unit_id,document_uri
person,gnd-118538969,Geßner,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118639056,Fontenelle,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-104270632,La Motte-Houdard,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118662244,Boucher,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118639056,Fontenelle,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-104270632,la Motte‑Houdard,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118662244,Boucher,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118662244,Boucher,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg157,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg157&tree=published_page
person,gnd-118662244,Bouchers,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118633600,Winckelmanns,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-122269950,Watelets,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118662244,Boucher,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118597787,Raphaël,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118597787,Raphaels,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-120142910,Laugier,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-120142910,Laugier,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-100076262,Caylus,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-100076262,Caylus,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
object,object-Pantheon-19,Pantheon,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
place,gnd-4044660-8,Paris,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118751611,Soufflot,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118697765,Grimm,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118697765,Grimm,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118751611,Soufflot,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118662244,Boucher,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118662244,Boucher,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118718789,Greuze,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg158,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg158&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118718789,Greuze,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118718789,Greuze,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
object,object-Un-Pre-de-famill-18,Familienvater aus der Bibel vorlesend,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118718789,Jean-Baptiste Greuze,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
object,object-Un-Pre-de-famill-18,Un Père de famille qui lit la Bible à ses enfants,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
place,gnd-4044660-8,Paris,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118603426,Rousseau,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118723499,Kleist,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118656759,Bertola,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg159,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg159&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-102121982,Steinbrüchels,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118783270,Raphael Mengs,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
place,gnd-4050471-2,Rom,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
place,gnd-4018145-5,Frankreich,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118525263,Diderot,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118783270,Mengs’,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118572121,Lessings,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118587668,Nicolai,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
place,gnd-4051993-4,Schaffhausen,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
organisation,gnd-1012546-2,ZB ZH,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118783270,Mengs,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-117752266,Fuesslin,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118597787,Raffaels,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-11867692X,Correggios,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118633600,Winckelmanns,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-117752266,C. Füßli,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
place,gnd-4050471-2,Rom,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118536745,J.H. Füßli,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-129810819,Webbs,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118662244,Bouchers,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-122268857,Vanloos,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
place,gnd-4062404-3,Vatikans,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118597787,Raffaels,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-117752266,Johann Caspar Füssli,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118536745,Johann Heinrich Füssli,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-129810819,Webbs,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg160,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg160&tree=published_page
object,gnd-7592745-7,Vesta-Tempels,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
place,gnd-4011882-4,Deutschland,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118786792,Öser,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118633600,Winckelmann,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118633600,Winckelmann,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg161,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg161&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg162,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg162&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg162,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg162&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg162,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg162&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg162,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg162&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg162,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg162&tree=published_page
person,gnd-118621769,Theokrit,published_page,page,s03-pg162,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg162&tree=published_page
